filename,timestamp,window_title,roi,width,height,diff
map_20260317_093826_0056.png,20260317_093826,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.1860
map_20260317_093828_0057.png,20260317_093828,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,2.8420
map_20260317_093829_0058.png,20260317_093829,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,10.4846
map_20260317_093831_0059.png,20260317_093831,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,9.9414
map_20260317_093836_0060.png,20260317_093836,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.1326
map_20260317_093837_0061.png,20260317_093837,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.5261
map_20260317_093839_0062.png,20260317_093839,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,13.4392
map_20260317_093841_0063.png,20260317_093841,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,13.3269
map_20260317_093843_0064.png,20260317_093843,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.1819
map_20260317_093844_0065.png,20260317_093844,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,9.7964
map_20260317_093848_0066.png,20260317_093848,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,80.7239
map_20260317_093849_0067.png,20260317_093849,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,80.7117
map_20260317_093850_0068.png,20260317_093850,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,10.7961
map_20260317_093852_0069.png,20260317_093852,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,10.2666
map_20260317_093855_0070.png,20260317_093855,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,16.5210
map_20260317_093857_0071.png,20260317_093857,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,9.6970
map_20260317_093900_0072.png,20260317_093900,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,15.4978
map_20260317_093902_0073.png,20260317_093902,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,12.4238
map_20260317_093904_0074.png,20260317_093904,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,12.3047
map_20260317_093905_0075.png,20260317_093905,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.6887
map_20260317_093910_0076.png,20260317_093910,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,15.5049
map_20260317_093911_0077.png,20260317_093911,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,9.9890
map_20260317_093913_0078.png,20260317_093913,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.5203
map_20260317_093914_0079.png,20260317_093914,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,14.9458
map_20260317_093918_0080.png,20260317_093918,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,8.9060
map_20260317_093921_0081.png,20260317_093921,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.2434
map_20260317_093923_0082.png,20260317_093923,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,12.5186
map_20260317_093926_0083.png,20260317_093926,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.9280
map_20260317_093927_0084.png,20260317_093927,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,9.6260
